dataset,model,model_id,num_experts,variant,prob_expert,unc_gating,features,seq_len,label_len,pred_len,seed,method,coverage,width,median_width,q_mean,alpha,window_size,window_source,retrains,unbounded,mse,mae,n_runs_seen,coverage_min,coverage_max,width_min,width_max,rerun_disagrees,d_model,n_heads,e_layers,d_layers,d_ff,expand,d_conv,factor,embed,distil,des,itr,method_params,source,all_sources,setting
ETTh2,iTransformer,test,4,MOGU,1,1,M,96,48,96,4023,cpvs,0.8834,1.5607,,1.3371,0.1,1000,"code, run dated after 2026-01-22",,,0.289798,0.340180,2,0.8834,0.8834,1.5607,1.5607,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive CPVS Delayed,result_calibration_cpvs.txt,logs/run_tsf_ett_configs123_20260804_160849.log;result_calibration_cpvs.txt,long_term_forecast_test_iTransformer_ETTh2_ne4_pe1_ug1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
ETTh2,iTransformer,test,4,MOGU,1,1,M,96,48,96,4023,standard_cp,0.8724,1.4686,,0.7343,0.1,1000,"code, run dated after 2026-01-22",,,0.289798,0.340180,2,0.8724,0.8724,1.4686,1.4686,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/run_tsf_ett_configs123_20260804_160849.log;result_calibration_mse_cp.txt,long_term_forecast_test_iTransformer_ETTh2_ne4_pe1_ug1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
ETTh2,iTransformer,test,4,MOGU,1,1,M,96,48,96,4024,cpvs,0.8856,1.5619,,1.2545,0.1,1000,"code, run dated after 2026-01-22",,,0.283726,0.335117,2,0.8856,0.8856,1.5619,1.5619,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive CPVS Delayed,result_calibration_cpvs.txt,logs/run_tsf_ett_configs123_20260804_160849.log;result_calibration_cpvs.txt,long_term_forecast_test_iTransformer_ETTh2_ne4_pe1_ug1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4024
ETTh2,iTransformer,test,4,MOGU,1,1,M,96,48,96,4024,standard_cp,0.8725,1.4429,,0.7215,0.1,1000,"code, run dated after 2026-01-22",,,0.283726,0.335117,2,0.8725,0.8725,1.4429,1.4429,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/run_tsf_ett_configs123_20260804_160849.log;result_calibration_mse_cp.txt,long_term_forecast_test_iTransformer_ETTh2_ne4_pe1_ug1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4024
ETTh2,iTransformer,test,4,MOGU,1,1,M,96,48,96,4025,cpvs,0.8838,1.6155,,1.4500,0.1,1000,"code, run dated after 2026-01-22",,,0.285397,0.335842,2,0.8838,0.8838,1.6155,1.6155,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive CPVS Delayed,result_calibration_cpvs.txt,logs/run_tsf_ett_configs123_20260804_160849.log;result_calibration_cpvs.txt,long_term_forecast_test_iTransformer_ETTh2_ne4_pe1_ug1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4025
ETTh2,iTransformer,test,4,MOGU,1,1,M,96,48,96,4025,standard_cp,0.8737,1.4610,,0.7305,0.1,1000,"code, run dated after 2026-01-22",,,0.285397,0.335842,2,0.8737,0.8737,1.4610,1.4610,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/run_tsf_ett_configs123_20260804_160849.log;result_calibration_mse_cp.txt,long_term_forecast_test_iTransformer_ETTh2_ne4_pe1_ug1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4025
ETTh2,iTransformer,cqr,5,MOE,0,0,M,96,48,96,4021,aci_cqr_quantile,0.8937,4.1998,,-0.0861,0.1,1000,"code, run dated after 2026-01-22",,,2.550066,1.299697,2,0.8937,0.8937,4.1998,4.1998,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CQR Quantile, alpha=0.1, gamma=0.001, Delayed Update",result_calibration_aci_cqr_quantile_tsf.txt,logs/aci_cqr_sweep_backfill/etth2_ne5_aci_cqr_20260813_090917.log;result_calibration_aci_cqr_quantile_tsf.txt,long_term_forecast_cqr_iTransformer_ETTh2_ne5_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh2,iTransformer,cqr,5,MOE,0,0,M,96,48,96,4021,aci_cqr_retrain,0.8614,2.6613,,0.6190,0.1,1000,recorded in the run output,29,,2.550066,1.299697,2,0.8614,0.8614,2.6613,2.6613,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI Retrained CQR, alpha=0.1, gamma=0.001, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_aci_cqr_retrain_tsf.txt,logs/aci_cqr_sweep_backfill/etth2_ne5_aci_cqr_20260813_090917.log;result_calibration_aci_cqr_retrain_tsf.txt,long_term_forecast_cqr_iTransformer_ETTh2_ne5_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh2,iTransformer,cqr,5,MOE,0,0,M,96,48,96,4021,cqr_quantile,0.8929,4.1239,,-0.1240,0.1,,unknown - run cannot be dated,,,2.550066,1.299697,1,0.8929,0.8929,4.1239,4.1239,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"CQR Quantile alpha=0.1, Delayed Update",result_calibration_cqr_quantile.txt,result_calibration_cqr_quantile.txt,long_term_forecast_cqr_iTransformer_ETTh2_ne5_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh2,iTransformer,cqr,5,MOE,0,0,M,96,48,96,4021,cqr_retrain,0.7939,2.3303,,0.4182,0.1,1000,recorded in the run output,29,,2.550066,1.299697,4,0.7939,0.7939,2.3303,2.3303,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"Retrained CQR alpha=0.1, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_cqr_retrain.txt,logs/run_tsf_ett_cqr45_20260804_171704.log;result_calibration_cqr_retrain.txt,long_term_forecast_cqr_iTransformer_ETTh2_ne5_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh2,iTransformer,test,5,MOE,0,0,M,96,48,96,4021,standard_cp,0.8691,1.4961,,0.7480,0.1,1000,"code, run dated after 2026-01-22",,,0.312983,0.355166,2,0.8691,0.8691,1.4961,1.4961,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/run_tsf_ett_configs123_20260804_160849.log;result_calibration_mse_cp.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh2,iTransformer,cqr,5,MOE,0,0,M,96,48,96,4022,cqr_quantile,0.8844,4.8706,,0.3616,0.1,,unknown - run cannot be dated,,,3.869751,1.654291,1,0.8844,0.8844,4.8706,4.8706,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"CQR Quantile alpha=0.1, Delayed Update",result_calibration_cqr_quantile.txt,result_calibration_cqr_quantile.txt,long_term_forecast_cqr_iTransformer_ETTh2_ne5_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
ETTh2,iTransformer,cqr,5,MOE,0,0,M,96,48,96,4022,cqr_retrain,0.8322,2.4625,,0.4859,0.1,1000,recorded in the run output,29,,3.869751,1.654291,4,0.8322,0.8322,2.4625,2.4625,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"Retrained CQR alpha=0.1, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_cqr_retrain.txt,logs/run_tsf_ett_cqr45_20260804_171704.log;result_calibration_cqr_retrain.txt,long_term_forecast_cqr_iTransformer_ETTh2_ne5_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
ETTh2,iTransformer,test,5,MOE,0,0,M,96,48,96,4022,standard_cp,0.8699,1.4781,,0.7391,0.1,1000,"code, run dated after 2026-01-22",,,0.303206,0.347273,2,0.8699,0.8699,1.4781,1.4781,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/run_tsf_ett_configs123_20260804_160849.log;result_calibration_mse_cp.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
ETTh2,iTransformer,cqr,5,MOE,0,0,M,96,48,96,4023,cqr_quantile,0.8720,4.5063,,-0.1159,0.1,,unknown - run cannot be dated,,,3.582819,1.516326,1,0.8720,0.8720,4.5063,4.5063,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"CQR Quantile alpha=0.1, Delayed Update",result_calibration_cqr_quantile.txt,result_calibration_cqr_quantile.txt,long_term_forecast_cqr_iTransformer_ETTh2_ne5_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
ETTh2,iTransformer,cqr,5,MOE,0,0,M,96,48,96,4023,cqr_retrain,0.7995,2.2185,,0.3622,0.1,1000,recorded in the run output,29,,3.582819,1.516326,4,0.7995,0.7995,2.2185,2.2185,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"Retrained CQR alpha=0.1, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_cqr_retrain.txt,logs/run_tsf_ett_cqr45_20260804_171704.log;result_calibration_cqr_retrain.txt,long_term_forecast_cqr_iTransformer_ETTh2_ne5_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
ETTh2,iTransformer,test,5,MOE,0,0,M,96,48,96,4023,standard_cp,0.8730,1.4852,,0.7426,0.1,1000,"code, run dated after 2026-01-22",,,0.297157,0.344586,2,0.8730,0.8730,1.4852,1.4852,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/run_tsf_ett_configs123_20260804_160849.log;result_calibration_mse_cp.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
ETTh2,iTransformer,cqr,5,MOE,0,0,M,96,48,96,4024,cqr_quantile,0.8819,4.5049,,1.5931,0.1,,unknown - run cannot be dated,,,2.790613,1.285433,2,0.8819,0.8819,4.5049,4.5049,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"CQR Quantile alpha=0.1, Delayed Update",result_calibration_cqr_quantile.txt,result_calibration_cqr_quantile.txt,long_term_forecast_cqr_iTransformer_ETTh2_ne5_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4024
ETTh2,iTransformer,cqr,5,MOE,0,0,M,96,48,96,4024,cqr_retrain,0.8860,3.2739,,0.9186,0.1,1000,recorded in the run output,29,,2.790613,1.285433,2,0.8860,0.8860,3.2739,3.2739,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"Retrained CQR alpha=0.1, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_cqr_retrain.txt,result_calibration_cqr_retrain.txt,long_term_forecast_cqr_iTransformer_ETTh2_ne5_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4024
ETTh2,iTransformer,test,5,MOE,0,0,M,96,48,96,4024,standard_cp,0.8704,1.5159,,0.7579,0.1,1000,"code, run dated after 2026-01-22",,,0.313794,0.357674,2,0.8704,0.8704,1.5159,1.5159,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/run_tsf_ett_configs123_20260804_160849.log;result_calibration_mse_cp.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4024
ETTh2,iTransformer,cqr,5,MOE,0,0,M,96,48,96,4025,cqr_quantile,0.8812,4.9827,,1.7034,0.1,,unknown - run cannot be dated,,,3.671394,1.545503,2,0.8812,0.8812,4.9827,4.9827,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"CQR Quantile alpha=0.1, Delayed Update",result_calibration_cqr_quantile.txt,result_calibration_cqr_quantile.txt,long_term_forecast_cqr_iTransformer_ETTh2_ne5_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4025
ETTh2,iTransformer,cqr,5,MOE,0,0,M,96,48,96,4025,cqr_retrain,0.9077,3.7838,,1.1289,0.1,1000,recorded in the run output,29,,3.671394,1.545503,2,0.9077,0.9077,3.7838,3.7838,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"Retrained CQR alpha=0.1, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_cqr_retrain.txt,result_calibration_cqr_retrain.txt,long_term_forecast_cqr_iTransformer_ETTh2_ne5_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4025
ETTh2,iTransformer,test,5,MOE,0,0,M,96,48,96,4025,standard_cp,0.8682,1.5145,,0.7572,0.1,1000,"code, run dated after 2026-01-22",,,0.330067,0.359906,2,0.8682,0.8682,1.5145,1.5145,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/run_tsf_ett_configs123_20260804_160849.log;result_calibration_mse_cp.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4025
ETTh2,iTransformer,test,5,MOG,1,0,M,96,48,96,4021,aci_aleatoric_only,0.8907,1.8845,,4.2427,0.1,1000,"code, run dated after 2026-01-22",,,0.284960,0.336226,2,0.8907,0.8907,1.8845,1.8845,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,ACI Aleatoric Only CP Delayed,result_calibration_aci_aleatoric_only_tsf.txt,logs/aci_ett_ne245/etth2_ne5_mog_20260811_190148.log;result_calibration_aci_aleatoric_only_tsf.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh2,iTransformer,test,5,MOG,1,0,M,96,48,96,4021,aci_aleatoric_scale,0.8649,2.0200,,5.2219,0.1,1000,"code, run dated after 2026-01-22",,,0.284960,0.336226,2,0.8649,0.8649,2.0200,2.0200,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,ACI Aleatoric Scale CP Delayed,result_calibration_aci_aleatoric_scale_tsf.txt,logs/campaign/calib_ETTh2_ne5_MOG.log;result_calibration_aci_aleatoric_scale_tsf.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh2,iTransformer,test,5,MOG,1,0,M,96,48,96,4021,aci_aleatoric_scale_g001,0.8907,1.8801,,4.2141,0.1,1000,"code, run dated after 2026-01-22",,,0.284960,0.336226,2,0.8907,0.8907,1.8801,1.8801,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,ACI Aleatoric Scale CP (g=0.001) Delayed,result_calibration_aci_aleatoric_scale_g001_tsf.txt,logs/campaign/calib_ETTh2_ne5_MOG.log;result_calibration_aci_aleatoric_scale_g001_tsf.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh2,iTransformer,test,5,MOG,1,0,M,96,48,96,4021,aci_cp,0.8847,1.6193,,0.8097,0.1,1000,"code, run dated after 2026-01-22",,,0.284960,0.336226,2,0.8847,0.8847,1.6193,1.6193,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CP Sliding Window, alpha=0.1, gamma=0.001",result_calibration_aci_cp_tsf.txt,logs/aci_ett_ne245/etth2_ne5_mog_20260811_190148.log;result_calibration_aci_cp_tsf.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh2,iTransformer,test,5,MOG,1,0,M,96,48,96,4021,aci_cpvs,0.8907,1.8744,,1.6771,0.1,1000,"code, run dated after 2026-01-22",,,0.284960,0.336226,2,0.8907,0.8907,1.8744,1.8744,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CP-VS Sliding Window, alpha=0.1, gamma=0.001",result_calibration_aci_cpvs_tsf.txt,logs/aci_ett_ne245/etth2_ne5_mog_20260811_190148.log;result_calibration_aci_cpvs_tsf.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh2,iTransformer,test,5,MOG,1,0,M,96,48,96,4021,adaptive_window_cp,0.8790,1.5358,,2.4246,0.1,n/a,calibrator has no sliding window,,,0.284960,0.336226,1,0.8790,0.8790,1.5358,1.5358,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive Window CP Delayed,result_calibration_adaptive_window_tsf.txt,result_calibration_adaptive_window_tsf.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh2,iTransformer,test,5,MOG,1,0,M,96,48,96,4021,aleatoric_only,0.8824,1.6145,,2.7787,0.1,,unknown - run cannot be dated,,,0.284960,0.336226,1,0.8824,0.8824,1.6145,1.6145,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Aleatoric Only CP Delayed,result_calibration_aleatoric_only.txt,result_calibration_aleatoric_only.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh2,iTransformer,test,5,MOG,1,0,M,96,48,96,4021,cp_aleatoric_scale,0.8824,1.6125,,2.7598,0.1,,unknown - run cannot be dated,,,0.284960,0.336226,1,0.8824,0.8824,1.6125,1.6125,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Aleatoric Scale CP Delayed,result_calibration_aleatoric_scale_tsf.txt,result_calibration_aleatoric_scale_tsf.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh2,iTransformer,test,5,MOG,1,0,M,96,48,96,4021,cpvs,0.8824,1.6088,,1.4757,0.1,1000,"code, run dated after 2026-01-22",,,0.284960,0.336226,3,0.8824,0.8824,1.6088,1.6088,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive CPVS Delayed,result_calibration_cpvs.txt,logs/run_tsf_ett_configs123_20260804_160849.log;result_calibration_cpvs.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh2,iTransformer,test,5,MOG,1,0,M,96,48,96,4021,moecp,0.8722,1.4362,,0.7181,0.1,1000,"code, run dated after 2026-01-22",,0.0000,0.284960,0.336226,2,0.8722,0.8722,1.4362,1.4362,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"MoECP delayed, alpha=0.1, tau=1.0",result_calibration_moecp_tsf.txt,logs/moecp_clipfix/ETTh2_1786605402902316899_20260813_092634.log;result_calibration_moecp_tsf.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh2,iTransformer,test,5,MOG,1,0,M,96,48,96,4021,standard_cp,0.8714,1.4395,,0.7198,0.1,1000,"code, run dated after 2026-01-22",,,0.284960,0.336226,3,0.8714,0.8714,1.4395,1.4395,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/run_tsf_ett_configs123_20260804_160849.log;result_calibration_mse_cp.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh2,iTransformer,test,5,MOG,1,0,M,96,48,96,4022,adaptive_window_cp,0.8789,1.5197,,2.4117,0.1,n/a,calibrator has no sliding window,,,0.287824,0.340865,1,0.8789,0.8789,1.5197,1.5197,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive Window CP Delayed,result_calibration_adaptive_window_tsf.txt,result_calibration_adaptive_window_tsf.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
ETTh2,iTransformer,test,5,MOG,1,0,M,96,48,96,4022,aleatoric_only,0.8824,1.5834,,2.7561,0.1,,unknown - run cannot be dated,,,0.287824,0.340865,1,0.8824,0.8824,1.5834,1.5834,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Aleatoric Only CP Delayed,result_calibration_aleatoric_only.txt,result_calibration_aleatoric_only.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
ETTh2,iTransformer,test,5,MOG,1,0,M,96,48,96,4022,cp_aleatoric_scale,0.8824,1.5823,,2.7350,0.1,,unknown - run cannot be dated,,,0.287824,0.340865,1,0.8824,0.8824,1.5823,1.5823,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Aleatoric Scale CP Delayed,result_calibration_aleatoric_scale_tsf.txt,result_calibration_aleatoric_scale_tsf.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
ETTh2,iTransformer,test,5,MOG,1,0,M,96,48,96,4022,cpvs,0.8825,1.5811,,1.4629,0.1,1000,"code, run dated after 2026-01-22",,,0.287824,0.340865,3,0.8825,0.8825,1.5811,1.5811,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive CPVS Delayed,result_calibration_cpvs.txt,logs/run_tsf_ett_configs123_20260804_160849.log;result_calibration_cpvs.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
ETTh2,iTransformer,test,5,MOG,1,0,M,96,48,96,4022,standard_cp,0.8720,1.4661,,0.7330,0.1,1000,"code, run dated after 2026-01-22",,,0.287824,0.340865,3,0.8720,0.8720,1.4661,1.4661,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/run_tsf_ett_configs123_20260804_160849.log;result_calibration_mse_cp.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
ETTh2,iTransformer,test,5,MOG,1,0,M,96,48,96,4023,adaptive_window_cp,0.8828,1.5909,,2.0993,0.1,n/a,calibrator has no sliding window,,,0.294162,0.342957,1,0.8828,0.8828,1.5909,1.5909,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive Window CP Delayed,result_calibration_adaptive_window_tsf.txt,result_calibration_adaptive_window_tsf.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
ETTh2,iTransformer,test,5,MOG,1,0,M,96,48,96,4023,aleatoric_only,0.8851,1.6654,,2.3804,0.1,,unknown - run cannot be dated,,,0.294162,0.342957,1,0.8851,0.8851,1.6654,1.6654,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Aleatoric Only CP Delayed,result_calibration_aleatoric_only.txt,result_calibration_aleatoric_only.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
ETTh2,iTransformer,test,5,MOG,1,0,M,96,48,96,4023,cp_aleatoric_scale,0.8850,1.6631,,2.3631,0.1,,unknown - run cannot be dated,,,0.294162,0.342957,1,0.8850,0.8850,1.6631,1.6631,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Aleatoric Scale CP Delayed,result_calibration_aleatoric_scale_tsf.txt,result_calibration_aleatoric_scale_tsf.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
ETTh2,iTransformer,test,5,MOG,1,0,M,96,48,96,4023,cpvs,0.8851,1.6604,,1.3699,0.1,1000,"code, run dated after 2026-01-22",,,0.294162,0.342957,3,0.8851,0.8851,1.6604,1.6604,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive CPVS Delayed,result_calibration_cpvs.txt,logs/run_tsf_ett_configs123_20260804_160849.log;result_calibration_cpvs.txt,long_term_forecast_test_iTransformer_ETTh2_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
